dyad,background,months,task,gesture,count_raw,count,ct_raw,ct,pro_rata,id
c16,Chinese,10,five,point,0,0,0,0,no,317
c16,Chinese,10,five,ho_gv,0,0,0,0,no,316
c16,Chinese,10,tp1,reach,0,0,0,0,no,321
c16,Chinese,10,tp1,point,0,0,0,0,no,320
c16,Chinese,10,tp1,ho_gv,1,1,0,0,no,319
c16,Chinese,10,tp2,reach,1,1,NA,NA,no,324
c16,Chinese,10,tp2,point,0,0,NA,NA,no,323
c16,Chinese,10,tp2,ho_gv,0,0,NA,NA,no,322
c16,Chinese,11,five,reach,4,4,1,1,no,318
c16,Chinese,11,five,point,0,0,0,0,no,317
c16,Chinese,11,five,ho_gv,0,0,0,0,no,316
c16,Chinese,11,tp1,reach,0,0,0,0,no,321
c16,Chinese,11,tp1,point,0,0,0,0,no,320
c16,Chinese,11,tp1,ho_gv,0,0,0,0,no,319
c16,Chinese,11,tp2,reach,0,0,0,0,no,324
c16,Chinese,11,tp2,point,0,0,0,0,no,323
c16,Chinese,11,tp2,ho_gv,0,0,0,0,no,322
c16,Chinese,12,five,reach,0,0,0,0,no,318
c16,Chinese,12,five,point,6,6,2,2,no,317
c16,Chinese,12,five,ho_gv,0,0,0,0,no,316
c16,Chinese,12,tp1,reach,0,0,0,0,no,321
c16,Chinese,12,tp1,point,0,0,0,0,no,320
c16,Chinese,12,tp1,ho_gv,0,0,0,0,no,319
c16,Chinese,12,tp2,reach,0,0,0,0,yes,324
c16,Chinese,12,tp2,point,0,0,0,0,yes,323
c16,Chinese,12,tp2,ho_gv,1,1,0,0,yes,322
c17,Chinese,10,five,reach,0,0,0,0,yes,327
c17,Chinese,10,five,point,0,0,0,0,yes,326
c17,Chinese,10,five,ho_gv,0,0,0,0,yes,325
c17,Chinese,10,tp1,reach,0,0,0,0,no,330
c17,Chinese,10,tp1,point,0,0,0,0,no,329
c17,Chinese,10,tp1,ho_gv,0,0,0,0,no,328
c17,Chinese,10,tp2,reach,0,0,0,0,no,333
c17,Chinese,10,tp2,point,0,0,0,0,no,332
c17,Chinese,10,tp2,ho_gv,0,0,0,0,no,331
c17,Chinese,11,five,reach,1,1,0,0,no,327
c17,Chinese,11,five,point,0,0,0,0,no,326
c17,Chinese,11,five,ho_gv,0,0,0,0,no,325
c17,Chinese,11,tp1,reach,0,0,0,0,no,330
c17,Chinese,11,tp1,point,0,0,0,0,no,329
c17,Chinese,11,tp1,ho_gv,0,0,0,0,no,328
c17,Chinese,11,tp2,reach,5,5,4,4,no,333
c17,Chinese,11,tp2,point,0,0,0,0,no,332
c17,Chinese,11,tp2,ho_gv,0,0,0,0,no,331
c17,Chinese,12,five,reach,2,2,0,0,no,327
c17,Chinese,12,five,point,0,0,0,0,no,326
c17,Chinese,12,five,ho_gv,0,0,0,0,no,325
c17,Chinese,12,tp1,reach,0,0,0,0,no,330
c17,Chinese,12,tp1,point,0,0,0,0,no,329
c17,Chinese,12,tp1,ho_gv,1,1,1,1,no,328
c17,Chinese,12,tp2,reach,0,0,0,0,no,333
c17,Chinese,12,tp2,point,0,0,0,0,no,332
c17,Chinese,12,tp2,ho_gv,1,1,0,0,no,331
c18,Chinese,10,five,reach,0,0,0,0,no,336
c18,Chinese,10,five,point,0,0,0,0,no,335
c18,Chinese,10,five,ho_gv,0,0,0,0,no,334
c18,Chinese,10,tp1,reach,0,0,0,0,no,339
c18,Chinese,10,tp1,point,0,0,0,0,no,338
c18,Chinese,10,tp1,ho_gv,0,0,0,0,no,337
c18,Chinese,10,tp2,reach,NA,NA,NA,NA,no,342
c18,Chinese,10,tp2,point,NA,NA,NA,NA,no,341
c18,Chinese,10,tp2,ho_gv,NA,NA,NA,NA,no,340
c18,Chinese,11,five,reach,0,0,0,0,no,336
c18,Chinese,11,five,point,0,0,0,0,no,335
c18,Chinese,11,five,ho_gv,0,0,0,0,no,334
c18,Chinese,11,tp1,reach,0,0,0,0,no,339
c18,Chinese,11,tp1,point,0,0,0,0,no,338
c18,Chinese,11,tp1,ho_gv,1,1,0,0,no,337
c18,Chinese,11,tp2,reach,0,0,0,0,no,342
c18,Chinese,11,tp2,point,0,0,0,0,no,341
c18,Chinese,11,tp2,ho_gv,0,0,0,0,no,340
c18,Chinese,12,five,reach,0,0,0,0,no,336
c18,Chinese,12,five,point,1,1,0,0,no,335
c18,Chinese,12,five,ho_gv,0,0,0,0,no,334
c18,Chinese,12,tp1,reach,0,0,0,0,no,339
c18,Chinese,12,tp1,point,0,0,0,0,no,338
c18,Chinese,12,tp1,ho_gv,0,0,0,0,no,337
c18,Chinese,12,tp2,reach,0,0,0,0,no,342
c18,Chinese,12,tp2,point,0,0,0,0,no,341
c18,Chinese,12,tp2,ho_gv,3,3,0,0,no,340
c19,Chinese,10,five,reach,0,0,0,0,no,345
c19,Chinese,10,five,point,0,0,0,0,no,344
c19,Chinese,10,five,ho_gv,0,0,0,0,no,343
c19,Chinese,10,tp1,reach,0,0,0,0,no,348
c19,Chinese,10,tp1,point,0,0,0,0,no,347
c19,Chinese,10,tp1,ho_gv,0,0,0,0,no,346
c19,Chinese,10,tp2,reach,0,0,0,0,no,351
c19,Chinese,10,tp2,point,0,0,0,0,no,350
c19,Chinese,10,tp2,ho_gv,0,0,0,0,no,349
c19,Chinese,11,five,reach,0,0,0,0,no,345
c19,Chinese,11,five,point,0,0,0,0,no,344
c19,Chinese,11,five,ho_gv,0,0,0,0,no,343
c19,Chinese,11,tp1,reach,0,0,0,0,no,348
c19,Chinese,11,tp1,point,0,0,0,0,no,347
c19,Chinese,11,tp1,ho_gv,0,0,0,0,no,346
c19,Chinese,11,tp2,reach,0,0,0,0,no,351
c19,Chinese,11,tp2,point,0,0,0,0,no,350
c19,Chinese,11,tp2,ho_gv,0,0,0,0,no,349
c19,Chinese,12,five,reach,0,0,0,0,no,345
c19,Chinese,12,five,point,0,0,0,0,no,344
c19,Chinese,12,five,ho_gv,0,0,0,0,no,343
c19,Chinese,12,tp1,reach,0,0,0,0,no,348
c19,Chinese,12,tp1,point,0,0,0,0,no,347
c19,Chinese,12,tp1,ho_gv,1,1,0,0,no,346
c19,Chinese,12,tp2,reach,0,0,0,0,no,351
c19,Chinese,12,tp2,point,0,0,0,0,no,350
c19,Chinese,12,tp2,ho_gv,0,0,0,0,no,349
c20,Chinese,10,five,reach,0,0,0,0,no,354
c20,Chinese,10,five,point,0,0,0,0,no,353
c20,Chinese,10,five,ho_gv,0,0,0,0,no,352
c20,Chinese,10,tp1,reach,0,0,0,0,no,357
c20,Chinese,10,tp1,point,0,0,0,0,no,356
c20,Chinese,10,tp1,ho_gv,1,1,0,0,no,355
c20,Chinese,10,tp2,reach,0,0,0,0,no,360
c20,Chinese,10,tp2,point,0,0,0,0,no,359
c20,Chinese,10,tp2,ho_gv,0,0,0,0,no,358
c20,Chinese,11,five,reach,1,1,0,0,no,354
c20,Chinese,11,five,point,0,0,0,0,no,353
c20,Chinese,11,five,ho_gv,0,0,0,0,no,352
c20,Chinese,11,tp1,reach,0,0,0,0,no,357
c20,Chinese,11,tp1,point,0,0,0,0,no,356
c20,Chinese,11,tp1,ho_gv,0,0,0,0,no,355
c20,Chinese,11,tp2,reach,NA,NA,NA,NA,no,360
c20,Chinese,11,tp2,point,NA,NA,NA,NA,no,359
c20,Chinese,11,tp2,ho_gv,NA,NA,NA,NA,no,358
c20,Chinese,12,five,reach,3,3,0,0,no,354
c20,Chinese,12,five,point,0,0,0,0,no,353
c20,Chinese,12,five,ho_gv,0,0,0,0,no,352
c20,Chinese,12,tp1,reach,0,0,0,0,no,357
c20,Chinese,12,tp1,point,0,0,0,0,no,356
c20,Chinese,12,tp1,ho_gv,0,0,0,0,no,355
c20,Chinese,12,tp2,reach,0,0,0,0,no,360
c20,Chinese,12,tp2,point,0,0,0,0,no,359
c20,Chinese,12,tp2,ho_gv,0,0,0,0,no,358
e01,English,10,five,reach,1,1,0,0,no,363
e01,English,10,five,point,4,4,0,0,no,362
e01,English,10,five,ho_gv,0,0,0,0,no,361
e01,English,10,tp1,reach,0,0,0,0,yes,366
e01,English,10,tp1,point,0,0,0,0,yes,365
e01,English,10,tp1,ho_gv,0,0,0,0,yes,364
e01,English,10,tp2,reach,0,0,0,0,no,369
e01,English,10,tp2,point,0,0,0,0,no,368
e01,English,10,tp2,ho_gv,0,0,0,0,no,367
e01,English,11,five,reach,2,5,0,0,yes,363
e01,English,11,five,point,0,0,0,0,yes,362
e01,English,11,five,ho_gv,0,0,0,0,yes,361
e01,English,11,tp1,reach,0,0,0,0,yes,366
e01,English,11,tp1,point,0,0,0,0,yes,365
e01,English,11,tp1,ho_gv,0,0,0,0,yes,364
e01,English,11,tp2,reach,0,0,0,0,no,369
e01,English,11,tp2,point,0,0,0,0,no,368
e01,English,11,tp2,ho_gv,0,0,0,0,no,367
e01,English,12,five,reach,13,13,0,0,no,363
e01,English,12,five,point,0,0,0,0,no,362
e01,English,12,five,ho_gv,0,0,0,0,no,361
e01,English,12,tp1,reach,0,0,0,0,no,366
e01,English,12,tp1,point,0,0,0,0,no,365
e01,English,12,tp1,ho_gv,0,0,0,0,no,364
e01,English,12,tp2,reach,0,0,0,0,no,369
e01,English,12,tp2,point,0,0,0,0,no,368
e01,English,12,tp2,ho_gv,1,1,0,0,no,367
e02,English,10,five,reach,0,0,0,0,no,372
e02,English,10,five,point,0,0,0,0,no,371
e02,English,10,five,ho_gv,0,0,0,0,no,370
e02,English,10,tp1,reach,0,0,0,0,yes,375
e02,English,10,tp1,point,0,0,0,0,yes,374
e02,English,10,tp1,ho_gv,0,0,0,0,yes,373
e02,English,10,tp2,reach,0,0,0,0,no,378
e02,English,10,tp2,point,0,0,0,0,no,377
e02,English,10,tp2,ho_gv,0,0,0,0,no,376
e02,English,11,five,reach,0,0,0,0,no,372
e02,English,11,five,point,0,0,0,0,no,371
e02,English,11,five,ho_gv,0,0,0,0,no,370
e02,English,11,tp1,reach,0,0,0,0,no,375
e02,English,11,tp1,point,0,0,0,0,no,374
e02,English,11,tp1,ho_gv,0,0,0,0,no,373
e02,English,11,tp2,reach,0,0,0,0,no,378
e02,English,11,tp2,point,0,0,0,0,no,377
e02,English,11,tp2,ho_gv,0,0,0,0,no,376
e02,English,12,five,reach,1,1,0,0,no,372
e02,English,12,five,point,0,0,0,0,no,371
e02,English,12,five,ho_gv,0,0,0,0,no,370
e02,English,12,tp1,reach,0,0,0,0,no,375
e02,English,12,tp1,point,0,0,0,0,no,374
e02,English,12,tp1,ho_gv,0,0,0,0,no,373
e02,English,12,tp2,reach,0,0,0,0,no,378
e02,English,12,tp2,point,0,0,0,0,no,377
e02,English,12,tp2,ho_gv,0,0,0,0,no,376
e03,English,10,five,reach,2,2,0,0,no,381
e03,English,10,five,point,0,0,0,0,no,380
e03,English,10,five,ho_gv,0,0,0,0,no,379
e03,English,10,tp1,reach,0,0,0,0,no,384
e03,English,10,tp1,point,0,0,0,0,no,383
e03,English,10,tp1,ho_gv,1,1,0,0,no,382
e03,English,10,tp2,reach,0,0,0,0,no,387
e03,English,10,tp2,point,0,0,0,0,no,386
e03,English,10,tp2,ho_gv,5,5,2,2,no,385
e03,English,11,five,reach,2,2,1,1,no,381
e03,English,11,five,point,1,1,0,0,no,380
e03,English,11,five,ho_gv,0,0,0,0,no,379
e03,English,11,tp1,reach,0,0,0,0,no,384
e03,English,11,tp1,point,0,0,0,0,no,383
e03,English,11,tp1,ho_gv,3,3,2,2,no,382
e03,English,11,tp2,reach,0,0,0,0,no,387
e03,English,11,tp2,point,0,0,0,0,no,386
e03,English,11,tp2,ho_gv,0,0,0,0,no,385
e03,English,12,five,reach,0,0,0,0,no,381
e03,English,12,five,point,3,3,0,0,no,380
e03,English,12,five,ho_gv,0,0,0,0,no,379
e03,English,12,tp1,reach,1,1,0,0,no,384
e03,English,12,tp1,point,4,4,0,0,no,383
e03,English,12,tp1,ho_gv,6,6,4,4,no,382
e03,English,12,tp2,reach,0,0,0,0,no,387
e03,English,12,tp2,point,0,0,0,0,no,386
e03,English,12,tp2,ho_gv,3,3,2,2,no,385
e04,English,10,five,reach,8,8,4,4,no,390
e04,English,10,five,point,0,0,0,0,no,389
e04,English,10,five,ho_gv,0,0,0,0,no,388
e04,English,10,tp1,reach,0,0,0,0,no,393
e04,English,10,tp1,point,0,0,0,0,no,392
e04,English,10,tp1,ho_gv,3,3,0,0,no,391
e04,English,10,tp2,reach,0,0,0,0,no,396
e04,English,10,tp2,point,0,0,0,0,no,395
e04,English,10,tp2,ho_gv,0,0,0,0,no,394
e04,English,11,five,reach,3,3,0,0,no,390
e04,English,11,five,point,0,0,0,0,no,389
e04,English,11,five,ho_gv,0,0,0,0,no,388
e04,English,11,tp1,reach,0,0,0,0,no,393
e04,English,11,tp1,point,0,0,0,0,no,392
e04,English,11,tp1,ho_gv,0,0,0,0,no,391
e04,English,11,tp2,reach,0,0,0,0,no,396
e04,English,11,tp2,point,0,0,0,0,no,395
e04,English,11,tp2,ho_gv,1,1,1,1,no,394
e04,English,12,five,reach,5,5,0,0,no,390
e04,English,12,five,point,14,14,5,5,no,389
e04,English,12,five,ho_gv,0,0,0,0,no,388
e04,English,12,tp1,reach,0,0,0,0,no,393
e04,English,12,tp1,point,0,0,0,0,no,392
e04,English,12,tp1,ho_gv,9,9,2,2,no,391
e04,English,12,tp2,reach,0,0,0,0,no,396
e04,English,12,tp2,point,0,0,0,0,no,395
e04,English,12,tp2,ho_gv,1,1,0,0,no,394
e05,English,10,five,reach,0,0,0,0,no,399
e05,English,10,five,point,39,39,21,21,no,398
e05,English,10,five,ho_gv,0,0,0,0,no,397
e05,English,10,tp1,reach,0,0,0,0,no,402
e05,English,10,tp1,point,9,9,9,9,no,401
e05,English,10,tp1,ho_gv,1,1,0,0,no,400
e05,English,10,tp2,reach,0,0,0,0,no,405
e05,English,10,tp2,point,0,0,0,0,no,404
e05,English,10,tp2,ho_gv,0,0,0,0,no,403
e05,English,11,five,reach,0,0,0,0,no,399
e05,English,11,five,point,41,41,21,21,no,398
e05,English,11,five,ho_gv,0,0,0,0,no,397
e05,English,11,tp1,reach,0,0,0,0,no,402
e05,English,11,tp1,point,11,11,6,6,no,401
e05,English,11,tp1,ho_gv,3,3,1,1,no,400
e05,English,11,tp2,reach,0,0,0,0,no,405
e05,English,11,tp2,point,0,0,0,0,no,404
e05,English,11,tp2,ho_gv,7,7,0,0,no,403
e05,English,12,five,reach,0,0,0,0,no,399
e05,English,12,five,point,42,42,29,29,no,398
e05,English,12,five,ho_gv,0,0,0,0,no,397
e05,English,12,tp1,reach,0,0,0,0,no,402
e05,English,12,tp1,point,4,4,1,1,no,401
e05,English,12,tp1,ho_gv,1,1,0,0,no,400
e05,English,12,tp2,reach,0,0,0,0,no,405
e05,English,12,tp2,point,0,0,0,0,no,404
e05,English,12,tp2,ho_gv,6,6,3,3,no,403
e06,English,10,five,reach,9,9,0,0,no,408
e06,English,10,five,point,0,0,0,0,no,407
e06,English,10,five,ho_gv,0,0,0,0,no,406
e06,English,10,tp1,reach,0,0,0,0,no,411
e06,English,10,tp1,point,0,0,0,0,no,410
e06,English,10,tp1,ho_gv,0,0,0,0,no,409
e06,English,10,tp2,reach,0,0,0,0,no,414
e06,English,10,tp2,point,0,0,0,0,no,413
e06,English,10,tp2,ho_gv,0,0,0,0,no,412
e06,English,11,five,reach,7,7,0,0,no,408
e06,English,11,five,point,0,0,0,0,no,407
e06,English,11,five,ho_gv,0,0,0,0,no,406
e06,English,11,tp1,reach,0,0,0,0,no,411
e06,English,11,tp1,point,0,0,0,0,no,410
e06,English,11,tp1,ho_gv,1,1,0,0,no,409
e06,English,11,tp2,reach,0,0,0,0,no,414
e06,English,11,tp2,point,0,0,0,0,no,413
e06,English,11,tp2,ho_gv,0,0,0,0,no,412
e06,English,12,five,reach,5,5,0,0,no,408
e06,English,12,five,point,0,0,0,0,no,407
e06,English,12,five,ho_gv,0,0,0,0,no,406
e06,English,12,tp1,reach,0,0,0,0,no,411
e06,English,12,tp1,point,0,0,0,0,no,410
e06,English,12,tp1,ho_gv,0,0,0,0,no,409
e06,English,12,tp2,reach,0,0,0,0,no,414
e06,English,12,tp2,point,0,0,0,0,no,413
e06,English,12,tp2,ho_gv,2,2,0,0,no,412
e07,English,10,five,reach,1,1,0,0,no,417
e07,English,10,five,point,0,0,0,0,no,416
e07,English,10,five,ho_gv,0,0,0,0,no,415
e07,English,10,tp1,reach,0,0,0,0,no,420
e07,English,10,tp1,point,0,0,0,0,no,419
e07,English,10,tp1,ho_gv,0,0,0,0,no,418
e07,English,10,tp2,reach,0,0,0,0,no,423
e07,English,10,tp2,point,0,0,0,0,no,422
e07,English,10,tp2,ho_gv,0,0,0,0,no,421
e07,English,11,five,reach,1,1,0,0,no,417
e07,English,11,five,point,0,0,0,0,no,416
e07,English,11,five,ho_gv,0,0,0,0,no,415
e07,English,11,tp1,reach,0,0,0,0,no,420
e07,English,11,tp1,point,0,0,0,0,no,419
e07,English,11,tp1,ho_gv,0,0,0,0,no,418
e07,English,11,tp2,reach,0,0,0,0,no,423
e07,English,11,tp2,point,0,0,0,0,no,422
e07,English,11,tp2,ho_gv,1,1,1,1,no,421
e07,English,12,five,reach,0,0,0,0,no,417
e07,English,12,five,point,3,3,2,2,no,416
e07,English,12,five,ho_gv,0,0,0,0,no,415
e07,English,12,tp1,reach,0,0,0,0,no,420
e07,English,12,tp1,point,1,1,0,0,no,419
e07,English,12,tp1,ho_gv,2,2,2,2,no,418
e07,English,12,tp2,reach,0,0,0,0,no,423
e07,English,12,tp2,point,0,0,0,0,no,422
e07,English,12,tp2,ho_gv,0,0,0,0,no,421
e08,English,10,five,reach,5,5,3,3,no,426
e08,English,10,five,point,1,1,0,0,no,425
e08,English,10,five,ho_gv,0,0,0,0,no,424
e08,English,10,tp1,reach,0,0,0,0,no,429
e08,English,10,tp1,point,0,0,0,0,no,428
e08,English,10,tp1,ho_gv,0,0,0,0,no,427
e08,English,10,tp2,reach,0,0,0,0,no,432
e08,English,10,tp2,point,0,0,0,0,no,431
e08,English,10,tp2,ho_gv,0,0,0,0,no,430
e08,English,11,five,reach,0,0,0,0,no,426
e08,English,11,five,point,8,8,4,4,no,425
e08,English,11,five,ho_gv,0,0,0,0,no,424
e08,English,11,tp1,reach,0,0,0,0,no,429
e08,English,11,tp1,point,0,0,0,0,no,428
e08,English,11,tp1,ho_gv,1,1,0,0,no,427
e08,English,11,tp2,reach,0,0,0,0,no,432
e08,English,11,tp2,point,0,0,0,0,no,431
e08,English,11,tp2,ho_gv,1,1,1,1,no,430
e08,English,12,five,reach,2,2,0,0,no,426
e08,English,12,five,point,14,14,9,9,no,425
e08,English,12,five,ho_gv,0,0,0,0,no,424
e08,English,12,tp1,reach,0,0,0,0,no,429
e08,English,12,tp1,point,6,6,0,0,no,428
e08,English,12,tp1,ho_gv,6,6,0,0,no,427
e08,English,12,tp2,reach,0,0,0,0,no,432
e08,English,12,tp2,point,3,3,2,2,no,431
e08,English,12,tp2,ho_gv,6,6,2,2,no,430
e09,English,10,five,reach,1,1,0,0,no,435
e09,English,10,five,point,3,3,1,1,no,434
e09,English,10,five,ho_gv,0,0,0,0,no,433
e09,English,10,tp1,reach,0,0,0,0,no,438
e09,English,10,tp1,point,0,0,0,0,no,437
e09,English,10,tp1,ho_gv,0,0,0,0,no,436
e09,English,10,tp2,reach,1,1,0,0,no,441
e09,English,10,tp2,point,0,0,0,0,no,440
e09,English,10,tp2,ho_gv,1,1,0,0,no,439
e09,English,11,five,reach,0,0,0,0,no,435
e09,English,11,five,point,5,5,3,3,no,434
e09,English,11,five,ho_gv,0,0,0,0,no,433
e09,English,11,tp1,reach,0,0,0,0,no,438
e09,English,11,tp1,point,0,0,0,0,no,437
e09,English,11,tp1,ho_gv,0,0,0,0,no,436
e09,English,11,tp2,reach,0,0,0,0,no,441
e09,English,11,tp2,point,0,0,0,0,no,440
e09,English,11,tp2,ho_gv,3,3,2,2,no,439
e09,English,12,five,reach,2,2,1,1,no,435
e09,English,12,five,point,1,1,1,1,no,434
e09,English,12,five,ho_gv,0,0,0,0,no,433
e09,English,12,tp1,reach,0,0,0,0,no,438
e09,English,12,tp1,point,0,0,0,0,no,437
e09,English,12,tp1,ho_gv,5,5,0,0,no,436
e09,English,12,tp2,reach,0,0,0,0,no,441
e09,English,12,tp2,point,0,0,0,0,no,440
e09,English,12,tp2,ho_gv,12,12,3,3,no,439
e10,English,10,five,reach,0,0,0,0,no,444
e10,English,10,five,point,0,0,0,0,no,443
e10,English,10,five,ho_gv,0,0,0,0,no,442
e10,English,10,tp1,reach,0,0,0,0,no,447
e10,English,10,tp1,point,0,0,0,0,no,446
e10,English,10,tp1,ho_gv,0,0,0,0,no,445
e10,English,10,tp2,reach,0,0,0,0,no,450
e10,English,10,tp2,point,0,0,0,0,no,449
e10,English,10,tp2,ho_gv,0,0,0,0,no,448
e10,English,11,five,reach,1,1,0,0,no,444
e10,English,11,five,point,0,0,0,0,no,443
e10,English,11,five,ho_gv,0,0,0,0,no,442
e10,English,11,tp1,reach,0,0,0,0,no,447
e10,English,11,tp1,point,0,0,0,0,no,446
e10,English,11,tp1,ho_gv,0,0,0,0,no,445
e10,English,11,tp2,reach,0,0,0,0,no,450
e10,English,11,tp2,point,0,0,0,0,no,449
e10,English,11,tp2,ho_gv,2,2,1,1,no,448
e10,English,12,five,reach,2,2,1,1,no,444
e10,English,12,five,point,0,0,0,0,no,443
e10,English,12,five,ho_gv,0,0,0,0,no,442
e10,English,12,tp1,reach,0,0,0,0,no,447
e10,English,12,tp1,point,0,0,0,0,no,446
e10,English,12,tp1,ho_gv,0,0,0,0,no,445
e10,English,12,tp2,reach,0,0,0,0,no,450
e10,English,12,tp2,point,0,0,0,0,no,449
e10,English,12,tp2,ho_gv,0,0,0,0,no,448
e11,English,10,five,reach,0,0,0,0,no,453
e11,English,10,five,point,0,0,0,0,no,452
e11,English,10,five,ho_gv,0,0,0,0,no,451
e11,English,10,tp1,reach,0,0,0,0,no,456
e11,English,10,tp1,point,0,0,0,0,no,455
e11,English,10,tp1,ho_gv,0,0,0,0,no,454
e11,English,10,tp2,reach,0,0,0,0,no,459
e11,English,10,tp2,point,0,0,0,0,no,458
e11,English,10,tp2,ho_gv,1,1,0,0,no,457
e11,English,11,five,reach,0,0,0,0,no,453
e11,English,11,five,point,0,0,0,0,no,452
e11,English,11,five,ho_gv,0,0,0,0,no,451
e11,English,11,tp1,reach,0,0,0,0,no,456
e11,English,11,tp1,point,0,0,0,0,no,455
e11,English,11,tp1,ho_gv,0,0,0,0,no,454
e11,English,11,tp2,reach,0,0,0,0,no,459
e11,English,11,tp2,point,0,0,0,0,no,458
e11,English,11,tp2,ho_gv,0,0,0,0,no,457
e11,English,12,five,reach,0,0,0,0,no,453
e11,English,12,five,point,0,0,0,0,no,452
e11,English,12,five,ho_gv,0,0,0,0,no,451
e11,English,12,tp1,reach,0,0,0,0,no,456
e11,English,12,tp1,point,0,0,0,0,no,455
e11,English,12,tp1,ho_gv,1,1,0,0,no,454
e11,English,12,tp2,reach,0,0,0,0,no,459
e11,English,12,tp2,point,0,0,0,0,no,458
e11,English,12,tp2,ho_gv,1,1,0,0,no,457
e12,English,10,five,reach,0,0,0,0,no,462
e12,English,10,five,point,0,0,0,0,no,461
e12,English,10,five,ho_gv,0,0,0,0,no,460
e12,English,10,tp1,reach,0,0,0,0,no,465
e12,English,10,tp1,point,0,0,0,0,no,464
e12,English,10,tp1,ho_gv,0,0,0,0,no,463
e12,English,10,tp2,reach,0,0,0,0,no,468
e12,English,10,tp2,point,0,0,0,0,no,467
e12,English,10,tp2,ho_gv,0,0,0,0,no,466
e12,English,11,five,reach,0,0,0,0,no,462
e12,English,11,five,point,0,0,0,0,no,461
e12,English,11,five,ho_gv,1,1,0,0,no,460
e12,English,11,tp1,reach,0,0,0,0,no,465
e12,English,11,tp1,point,0,0,0,0,no,464
e12,English,11,tp1,ho_gv,8,8,1,1,no,463
e12,English,11,tp2,reach,0,0,0,0,no,468
e12,English,11,tp2,point,0,0,0,0,no,467
e12,English,11,tp2,ho_gv,1,1,1,1,no,466
e12,English,12,five,reach,3,3,2,2,no,462
e12,English,12,five,point,0,0,0,0,no,461
e12,English,12,five,ho_gv,0,0,0,0,no,460
e12,English,12,tp1,reach,0,0,0,0,no,465
e12,English,12,tp1,point,0,0,0,0,no,464
e12,English,12,tp1,ho_gv,3,3,0,0,no,463
e12,English,12,tp2,reach,0,0,0,0,no,468
e12,English,12,tp2,point,0,0,0,0,no,467
e12,English,12,tp2,ho_gv,0,0,0,0,no,466
e13,English,10,five,reach,0,0,0,0,no,471
e13,English,10,five,point,0,0,0,0,no,470
e13,English,10,five,ho_gv,0,0,0,0,no,469
e13,English,10,tp1,reach,0,0,0,0,no,474
e13,English,10,tp1,point,0,0,0,0,no,473
e13,English,10,tp1,ho_gv,1,1,0,0,no,472
e13,English,10,tp2,reach,0,0,0,0,no,477
e13,English,10,tp2,point,0,0,0,0,no,476
e13,English,10,tp2,ho_gv,0,0,0,0,no,475
e13,English,11,five,reach,5,5,3,3,no,471
e13,English,11,five,point,0,0,0,0,no,470
e13,English,11,five,ho_gv,0,0,0,0,no,469
e13,English,11,tp1,reach,0,0,0,0,no,474
e13,English,11,tp1,point,0,0,0,0,no,473
e13,English,11,tp1,ho_gv,0,0,0,0,no,472
e13,English,11,tp2,reach,0,0,0,0,no,477
e13,English,11,tp2,point,0,0,0,0,no,476
e13,English,11,tp2,ho_gv,0,0,0,0,no,475
e13,English,12,five,reach,1,1,1,1,no,471
e13,English,12,five,point,0,0,0,0,no,470
e13,English,12,five,ho_gv,0,0,0,0,no,469
e13,English,12,tp1,reach,0,0,0,0,no,474
e13,English,12,tp1,point,0,0,0,0,no,473
e13,English,12,tp1,ho_gv,0,0,0,0,no,472
e13,English,12,tp2,reach,0,0,0,0,no,477
e13,English,12,tp2,point,0,0,0,0,no,476
e13,English,12,tp2,ho_gv,0,0,0,0,no,475
e14,English,10,five,reach,1,1,0,0,no,480
e14,English,10,five,point,0,0,0,0,no,479
e14,English,10,five,ho_gv,0,0,0,0,no,478
e14,English,10,tp1,reach,0,0,0,0,yes,483
e14,English,10,tp1,point,0,0,0,0,yes,482
e14,English,10,tp1,ho_gv,1,1,0,0,yes,481
e14,English,10,tp2,reach,0,0,0,0,no,486
e14,English,10,tp2,point,0,0,0,0,no,485
e14,English,10,tp2,ho_gv,0,0,0,0,no,484
e14,English,11,five,reach,4,4,1,1,no,480
e14,English,11,five,point,3,3,3,3,no,479
e14,English,11,five,ho_gv,0,0,0,0,no,478
e14,English,11,tp1,reach,0,0,0,0,no,483
e14,English,11,tp1,point,0,0,0,0,no,482
e14,English,11,tp1,ho_gv,2,2,0,0,no,481
e14,English,11,tp2,reach,0,0,0,0,no,486
e14,English,11,tp2,point,0,0,0,0,no,485
e14,English,11,tp2,ho_gv,0,0,0,0,no,484
e14,English,12,five,reach,8,10,1,1,yes,480
e14,English,12,five,point,1,1,0,0,yes,479
e14,English,12,five,ho_gv,0,0,0,0,yes,478
e14,English,12,tp1,reach,0,0,0,0,no,483
e14,English,12,tp1,point,0,0,0,0,no,482
e14,English,12,tp1,ho_gv,6,6,0,0,no,481
e14,English,12,tp2,reach,0,0,0,0,no,486
e14,English,12,tp2,point,0,0,0,0,no,485
e14,English,12,tp2,ho_gv,2,2,0,0,no,484
e15,English,10,five,reach,1,1,0,0,no,489
e15,English,10,five,point,0,0,0,0,no,488
e15,English,10,five,ho_gv,0,0,0,0,no,487
e15,English,10,tp1,reach,0,0,0,0,no,492
e15,English,10,tp1,point,0,0,0,0,no,491
e15,English,10,tp1,ho_gv,0,0,0,0,no,490
e15,English,10,tp2,reach,0,0,0,0,no,495
