Subject,Procedure,Version,Contrast,Item,Condition,WordL,WordR,Words.ACC,Words.RT
16,TrialProc,A2,PB,3,Unrelated,LITTER,PIN,1,1670
16,TrialProc,A2,F,41,Related,GORILLA,APE,1,2920
16,TrialProc,A1,F,8,Related,EAT,HUNGER,1,6566
16,TrialProc,A1,PB,1,Control,LUNCH,ROSES,1,2466
16,TrialProc,B2,F,118,Unrelated,SKILL,CLIMATE,1,2450
16,TrialProc,A1,F,21,Related,PICTURE,PAINTING,1,1838
16,TrialProc,B1,PB,14,Unrelated,BEAK,TOP,1,3288
16,TrialProc,B1,F,79,Related,LION,TIGER,1,1191
16,TrialProc,B1,F,89,Unrelated,THICK,PASS,1,2237
16,TrialProc,B1,LR,16,Unrelated,RAP,KNEE,1,6179
16,TrialProc,A1,F,11,Related,FIRE,FLAME,1,1657
16,TrialProc,A1,F,15,Related,KING,PRINCE,1,1500
16,TrialProc,B1,H,11,Unrelated,WAIST,RUBBISH,1,3295
16,TrialProc,B2,F,113,Related,SMOOTH,ROUGH,1,2319
16,TrialProc,B1,F,81,Related,OWE,DEBT,1,5985
16,TrialProc,A2,LR,14,Control,UPRIGHT,EJECT,1,2057
16,TrialProc,A1,F,13,Related,HAPPY,GLAD,1,6090
16,TrialProc,B2,F,116,Related,TALK,SPEAK,1,1485
16,TrialProc,A1,PB,10,Unrelated,PAN,FORBID,1,3030
16,TrialProc,A2,F,48,Related,SHEET,BLANKET,1,3384
16,TrialProc,B1,F,71,Related,FOOL,IDIOT,1,1532
16,TrialProc,B1,LR,19,Unrelated,RUST,PASSION,1,2468
16,TrialProc,B1,F,63,Related,BLUE,COLOUR,1,1219
16,TrialProc,A1,F,12,Related,HAMMER,"NAIL",1,1645
16,TrialProc,B2,PB,7,Control,APRICOT,REACH,0,1228
16,TrialProc,A2,F,52,Related,HEALTHY,ILL,1,3412
16,TrialProc,A1,F,18,Related,"NATION",COUNTRY,1,2152
16,TrialProc,B2,LR,5,Unrelated,KEY,ROCK,0,1497
16,TrialProc,A2,F,49,Related,BOWL,DISH,1,2310
16,TrialProc,B1,F,61,Related,AIR,BREATHE,1,3308
16,TrialProc,B1,PB,16,Control,JET,HAMSTER,1,2088
16,TrialProc,B1,F,86,Related,SCISSORS,CUT,1,2284
16,TrialProc,A2,F,46,Related,PIANO,INSTRUMENT,1,1696
16,TrialProc,A2,H,2,Unrelated,SHOP,CELL,1,1669
16,TrialProc,A1,F,10,Related,FINGER,HAND,1,1538
16,TrialProc,A1,F,28,Related,SWEET,BITTER,1,1912
16,TrialProc,A2,LR,15,Control,MISTAKE,SONG,1,1743
16,TrialProc,B1,F,90,Related,UP,DOWN,1,1277
16,TrialProc,B2,F,115,Related,STUDENT,LEARN,1,4351
16,TrialProc,A1,PB,9,Unrelated,PARK,GROWL,1,2514
16,TrialProc,B2,F,120,Related,WORLD,GLOBE,1,1328
16,TrialProc,A2,F,40,Related,LEAVE,EXIT,1,5508
16,TrialProc,B1,PB,8,Control,SAY,MONEY,1,1240
16,TrialProc,A1,F,25,Related,RUN,WALK,1,1385
16,TrialProc,B2,F,100,Related,KNIFE,FORK,1,1295
16,TrialProc,B1,LR,3,Unrelated,RAW,ORDER,1,3815
16,TrialProc,A2,F,35,Related,EAST,WEST,1,973
16,TrialProc,B1,F,66,Unrelated,COAT,WILL,1,1221
16,TrialProc,B1,H,6,Unrelated,HEEL,CURE,1,5677
16,TrialProc,A1,F,7,Related,DRUG,MEDICINE,1,2316
16,TrialProc,B2,F,96,Unrelated,MAGIC,LAST,1,2255
16,TrialProc,B1,LR,1,Control,CONNECT,STAMPS,1,2939
16,TrialProc,A2,F,34,Related,DENTIST,TEETH,1,2211
16,TrialProc,A2,F,45,Related,PERMIT,ALLOW,1,1978
16,TrialProc,B2,PB,15,Control,MOVE,DULL,1,1640
16,TrialProc,A2,F,39,Related,HOT,COLD,1,1608
16,TrialProc,A1,F,22,Related,PLANE,FLIGHT,1,5343
16,TrialProc,B2,H,12,Control,BAKE,FOLDER,1,3115
16,TrialProc,A2,F,36,Related,LEG,ARM,1,2107
16,TrialProc,A2,F,57,Related,VILLAGE,TOWN,1,2642
16,TrialProc,A1,LR,6,Unrelated,LIP,TORN,1,1771
16,TrialProc,B2,F,98,Unrelated,WAVE,WEAPON,1,1717
16,TrialProc,A1,F,19,Related,OLD,YOUNG,1,1341
16,TrialProc,B2,LR,11,Control,MISSING,SACK,1,2211
16,TrialProc,A2,F,37,Related,GOLD,SILVER,1,1409
16,TrialProc,A2,F,33,Related,CABBAGE,VEGETABLE,1,1700
16,TrialProc,A2,PB,5,Control,SMALL,DIG,1,1825
16,TrialProc,A1,F,26,Related,SCHOOL,TEACHER,1,1931
16,TrialProc,A1,F,5,Related,CLOTHES,DRESS,1,2529
16,TrialProc,B2,PB,4,Unrelated,TABLET,BILL,1,1626
16,TrialProc,A1,F,4,Related,BUS,VEHICLE,1,1720
16,TrialProc,A1,F,16,Related,KITTEN,PUPPY,0,1728
16,TrialProc,A1,H,16,Unrelated,WEEK,STRENGTH,1,4916
16,TrialProc,B2,F,93,Related,PRIZE,AWARD,1,3437
16,TrialProc,A1,F,14,Related,HELP,AID,1,1639
16,TrialProc,B2,PB,6,Unrelated,FRUIT,BEAR,1,2234
16,TrialProc,A2,F,38,Related,HOSPITAL,DOCTOR,1,2455
16,TrialProc,B2,F,109,Related,PRICE,COST,1,1554
16,TrialProc,B2,LR,20,Unrelated,HEAVY,ROAD,1,4621
16,TrialProc,B1,F,80,Related,OFFICE,DESK,1,1538
16,TrialProc,A2,F,59,Related,BROAD,"NARROW",1,4395
16,TrialProc,B1,PB,20,Unrelated,BEER,EQUAL,1,1312
16,TrialProc,B2,F,97,Unrelated,BUILD,SPORT,1,2863
16,TrialProc,B1,F,77,Unrelated,LAUGH,ANY,1,2470
16,TrialProc,A1,H,8,Control,SOIL,CHEAP,1,2451
16,TrialProc,B1,F,78,Unrelated,LIFE,HAT,1,1574
16,TrialProc,B2,F,104,Unrelated,TRY,RAT,1,8067
16,TrialProc,A2,H,3,Control,GREET,MELT,1,3011
16,TrialProc,B1,F,68,Related,CRY,TEARS,1,1475
16,TrialProc,B1,F,69,Unrelated,CUP,WORSE,1,1668
16,TrialProc,B1,H,19,Unrelated,BYE,PURCHASE,1,1937
16,TrialProc,B1,F,75,Related,HOUSE,HOME,1,1653
16,TrialProc,B2,F,112,Related,SMOKE,CIGARETTE,1,2301
16,TrialProc,A1,LR,4,Control,TIGHT,LEFT,1,3507
16,TrialProc,A1,F,20,Related,OVEN,KITCHEN,1,1747
16,TrialProc,A1,F,29,Related,WANT,NEED,1,1739
16,TrialProc,A2,LR,2,Control,HEART,MATE,1,1676
16,TrialProc,B1,F,82,Unrelated,PHONE,SHEEP,1,2083
16,TrialProc,B2,F,107,Related,PACKAGE,PARCEL,1,1630
16,TrialProc,A2,LR,9,Unrelated,SPOIL,LOT,1,8285
16,TrialProc,A1,F,6,Related,COMB,BRUSH,1,3887
16,TrialProc,A1,F,3,Related,BRIDE,GROOM,1,2651
16,TrialProc,A2,PB,12,Unrelated,TIED,POUND,1,1641
16,TrialProc,B2,F,94,Unrelated,DOLL,TEST,1,1713
16,TrialProc,B1,F,83,Unrelated,QUESTION,GREEN,1,1652
16,TrialProc,A1,LR,8,Control,DIVER,BANK,1,3394
17,PracticeProc,Prac,P,17,Unrelated,SWIM,TIDY,1,11853
17,PracticeProc,Prac,P,7,Related,BOX,CUBE,1,2117
17,PracticeProc,Prac,P,6,Related,EAGLE,HAWK,1,1754
17,PracticeProc,Prac,P,2,Related,HIGH,LOW,1,8122
17,PracticeProc,Prac,P,12,Unrelated,CRAWL,RING,1,2782
17,PracticeProc,Prac,P,14,Unrelated,MORNING,HOLD,1,2841
17,PracticeProc,Prac,P,10,Related,SEED,GROW,1,1464
17,PracticeProc,Prac,P,8,Related,TRIAL,JURY,0,2104
17,PracticeProc,Prac,P,16,Unrelated,STEP,POEM,1,1821
17,PracticeProc,Prac,P,11,Unrelated,WORK,OAK,1,2205
17,PracticeProc,Prac,P,20,Unrelated,GOAL,CART,1,1536
17,PracticeProc,Prac,P,3,Related,PASS,FAIL,1,1590
17,PracticeProc,Prac,P,15,Unrelated,CLIMB,POLICE,1,1371
17,PracticeProc,Prac,P,18,Unrelated,LAZY,SPOON,1,1558
17,PracticeProc,Prac,P,19,Unrelated,WAKE,WING,1,1637
17,PracticeProc,Prac,P,1,Related,ROOF,CEILING,1,1158
17,PracticeProc,Prac,P,4,Related,BROTHER,SISTER,1,977
17,PracticeProc,Prac,P,13,Unrelated,FLUTE,TAKE,1,1994
17,PracticeProc,Prac,P,9,Related,LAKE,STREAM,1,1536
17,PracticeProc,Prac,P,5,Related,WARN,DANGER,1,1198
17,TrialProc,A2,F,38,Related,HOSPITAL,DOCTOR,1,1154
17,TrialProc,A1,F,27,Related,START,END,1,820
17,TrialProc,B2,PB,1,Unrelated,HIT,BUNCH,1,1372
17,TrialProc,A1,F,29,Related,WANT,NEED,1,996
17,TrialProc,B2,F,106,Unrelated,PLAY,FAR,1,1482
17,TrialProc,A2,LR,1,Unrelated,FALSE,COLLECT,0,1038
17,TrialProc,B2,F,95,Related,FILTH,DIRT,1,1619
17,TrialProc,A2,F,41,Related,GORILLA,APE,1,1759
17,TrialProc,A2,H,19,Unrelated,HELLO,BUY,0,1251
17,TrialProc,A1,F,1,Related,ADD,SUBTRACT,1,2019
17,TrialProc,B2,F,118,Related,WEATHER,CLIMATE,1,929
17,TrialProc,B2,PB,18,Control,BACK,FAT,1,1413
17,TrialProc,A1,F,14,Related,HELP,ASSIST,1,884
17,TrialProc,A2,F,56,Related,LARGE,HUGE,1,1163
17,TrialProc,B1,H,8,Unrelated,SALE,SHIP,1,1788
17,TrialProc,B2,F,114,Unrelated,ROOM,PAUSE,1,1986
17,TrialProc,B2,F,93,Related,PRIZE,AWARD,1,1064
17,TrialProc,B1,H,20,Control,HIRE,LISTEN,1,1675
17,TrialProc,A1,F,17,Related,LOUD,SOFT,1,1138
17,TrialProc,A2,F,51,Related,MARS,PLANET,1,1166
17,TrialProc,B2,LR,3,Unrelated,ORDER,RAW,0,2602
17,TrialProc,B2,F,120,Unrelated,SHUT,GLOBE,1,1928
17,TrialProc,A2,F,44,Related,PARENT,CHILD,1,1938
17,TrialProc,A2,PB,13,Control,PART,WIT,0,1637
17,TrialProc,B2,F,104,Related,MOUSE,RAT,1,960
17,TrialProc,B1,F,70,Unrelated,FLOAT,SING,1,1949
17,TrialProc,A2,LR,13,Control,BEAM,DAY,1,1564
17,TrialProc,B1,F,61,Unrelated,AIR,UNDO,1,2911
17,TrialProc,B2,F,99,Unrelated,SPACE,WIFE,1,1343
17,TrialProc,B2,H,13,Control,SERVANT,MAZE,1,2082
17,TrialProc,B2,F,113,Unrelated,NEXT,ROUGH,1,2594
17,TrialProc,B2,F,94,Related,EXAM,TEST,1,855
17,TrialProc,B1,PB,4,Unrelated,BILL,TABLET,1,1357
17,TrialProc,B2,F,111,Related,SLEEP,DREAM,1,1028
17,TrialProc,A2,F,40,Related,LEAVE,EXIT,1,1129
17,TrialProc,A2,LR,4,Control,LEFT,TIGHT,1,1806
17,TrialProc,A2,F,39,Related,ICE,COLD,1,1104
17,TrialProc,B1,F,74,Related,HOUR,MINUTE,1,1020
17,TrialProc,B1,PB,3,Control,WIN,NEEDLE,1,2110
17,TrialProc,A2,F,48,Related,PILLOW,BLANKET,1,1429
17,TrialProc,B1,F,86,Unrelated,SCISSORS,WAIT,1,1308
17,TrialProc,A2,LR,16,Control,MUSIC,MAP,1,1333
17,TrialProc,B2,F,110,Related,RUSH,HURRY,1,1226
17,TrialProc,B1,F,71,Related,FOOL,IDIOT,1,1008
17,TrialProc,A1,PB,11,Control,FOND,JAMES,1,2208
17,TrialProc,A2,F,37,Related,BRONZE,SILVER,1,1385
17,TrialProc,B1,F,62,Unrelated,ATTACK,WOOL,1,2505
17,TrialProc,B1,LR,14,Control,EJECT,VOTE,1,2223
17,TrialProc,A1,F,15,Related,KING,PRINCE,1,981
17,TrialProc,A1,F,9,Related,FAST,QUICK,1,969
17,TrialProc,A1,H,14,Unrelated,SOUL,BOOT,0,1985
17,TrialProc,A1,F,22,Related,PLANE,FLIGHT,0,2681
17,TrialProc,A2,F,47,Related,SELECT,CHOOSE,1,1548
17,TrialProc,B2,PB,9,Control,CAR,MARK,1,1813
17,TrialProc,B1,F,65,Related,CLOCK,TIME,1,962
17,TrialProc,B1,F,79,Related,LION,TIGER,1,1098
17,TrialProc,A1,LR,7,Unrelated,LED,YELLOW,1,1551
17,TrialProc,A1,F,18,Related,"NATION",COUNTRY,1,1947
17,TrialProc,A1,F,20,Related,OVEN,KITCHEN,1,1284
17,TrialProc,A1,H,6,Control,HELL,TOES,1,1837
17,TrialProc,B2,F,97,Unrelated,BUILD,SPORT,1,2423
17,TrialProc,A1,F,6,Related,COMB,BRUSH,1,1248
17,TrialProc,B1,LR,20,Unrelated,ROAD,HEAVY,1,2827
17,TrialProc,B2,F,91,Related,BOILER,HEAT,1,1516
17,TrialProc,A1,F,16,Related,KITTEN,CAT,1,1946
17,TrialProc,A2,H,5,Control,MOON,SIN,1,1692
17,TrialProc,B2,F,98,Unrelated,WAVE,WEAPON,1,1687
17,TrialProc,B1,F,73,Related,HOLIDAY,VACATION,1,1109
17,TrialProc,A2,PB,15,Unrelated,COW,PULL,1,1897
17,TrialProc,B2,F,100,Related,KNIFE,FORK,1,1269
17,TrialProc,B1,F,84,Related,READ,WRITE,1,2392
17,TrialProc,B1,PB,17,Unrelated,BATH,ROUTE,1,2224
17,TrialProc,B1,F,77,Unrelated,LAUGH,ANY,1,2098
17,TrialProc,A2,F,35,Related,EAST,WEST,1,776
17,TrialProc,A2,LR,5,Unrelated,HARD,LOCK,1,2250
17,TrialProc,A1,F,3,Related,BRIDE,GROOM,1,2943
17,TrialProc,A2,F,32,Related,BRANCH,TREE,1,2710
17,TrialProc,B2,H,15,Unrelated,METAL,STEAL,0,2083
17,TrialProc,B1,F,67,Unrelated,COUGH,WALL,1,1858
17,TrialProc,B2,F,92,Unrelated,PINE,GAME,1,1561
17,TrialProc,A1,LR,19,Unrelated,LUST,IRON,1,2061
17,TrialProc,A2,F,54,Related,TABLE,CHAIR,1,1319
17,TrialProc,B2,F,107,Related,PACKAGE,PARCEL,1,1714
17,TrialProc,A1,PB,8,Unrelated,PAY,COAST,1,1756
17,TrialProc,B1,F,88,Unrelated,TEA,TRICK,1,2344
17,TrialProc,B1,F,72,Related,HATE,LOVE,1,1735
17,TrialProc,B2,LR,18,Unrelated,SKY,CROWD,0,2136
17,TrialProc,A1,F,11,Related,FIRE,BURN,1,1541
17,TrialProc,B2,F,105,Unrelated,OPEN,ARMY,1,1638
17,TrialProc,B2,LR,10,Control,APPLAUD,CHAP,1,1676
17,TrialProc,B2,F,115,Related,STUDENT,LEARN,1,1182
17,TrialProc,A1,F,21,Related,PICTURE,IMAGE,1,2318
17,TrialProc,B1,LR,8,Unrelated,RIVER,KIDNEY,1,3186
17,TrialProc,B2,F,116,Unrelated,DOOR,SPEAK,0,2254
17,TrialProc,B1,F,66,Related,COAT,JACKET,1,1547
17,TrialProc,B2,LR,12,Control,BEHIND,TAG,1,3266
17,TrialProc,A1,F,2,Related,BRAIN,THINK,1,1797
17,TrialProc,B1,F,81,Unrelated,OWE,PIGEON,0,1816
17,TrialProc,B2,PB,10,Control,FRYING,MAN,1,2654
17,TrialProc,A1,F,4,Related,BUS,LORRY,1,1870
17,TrialProc,A1,F,23,Related,RAZOR,SHAVE,1,1834
17,TrialProc,A2,H,16,Unrelated,STRENGTH,WEEK,0,1714
17,TrialProc,A2,F,33,Related,CABBAGE,VEGETABLE,1,2060
17,TrialProc,A2,F,36,Related,LEG,ARM,1,1599
17,TrialProc,A1,LR,17,Control,SANE,WATER,1,1895
17,TrialProc,B2,F,119,Related,WIND,BLOW,1,3399
17,TrialProc,B1,F,63,Unrelated,BLUE,ESTATE,1,1545
17,TrialProc,A2,PB,19,Control,GOOD,MAD,0,956
17,TrialProc,B2,F,96,Related,FIRST,LAST,1,1022
17,TrialProc,A2,F,52,Related,SICK,ILL,1,1740
17,TrialProc,A1,PB,7,Unrelated,PEACH,SAND,1,2566
17,TrialProc,B1,F,78,Unrelated,LIFE,HAT,1,1300
17,TrialProc,A1,F,25,Related,RUN,JOG,1,1308
17,TrialProc,A2,PB,16,Control,GAMBLE,JET,1,2249
17,TrialProc,A2,F,53,Related,SLEET,SNOW,0,1554
17,TrialProc,B1,F,89,Unrelated,THICK,PASS,1,1508
17,TrialProc,A1,H,3,Unrelated,MEAT,GREET,1,2095
17,TrialProc,A1,F,19,Related,OLD,AGE,1,1169
17,TrialProc,A1,F,28,Related,SWEET,BITTER,1,2445
17,TrialProc,A1,PB,6,Unrelated,PEAR,PAW,1,2498
17,TrialProc,B1,F,68,Related,CRY,TEARS,1,1353
17,TrialProc,B2,F,101,Unrelated,KIND,BOOKS,1,1790
17,TrialProc,A2,PB,20,Unrelated,DRINK,PEER,1,2048
17,TrialProc,A1,F,8,Related,EAT,HUNGER,1,1724
17,TrialProc,B1,F,80,Related,OFFICE,DESK,1,2769
17,TrialProc,B2,LR,6,Unrelated,MOUTH,RIP,1,1634
17,TrialProc,A2,F,43,Related,NOSE,SMELL,1,1851
17,TrialProc,A1,F,7,Related,DRUG,MEDICINE,1,1517
17,TrialProc,A1,H,4,Control,SET,LOOK,1,1617
17,TrialProc,A2,F,34,Related,TONGUE,TEETH,0,2009
17,TrialProc,B2,F,112,Unrelated,COPY,CIGARETTE,1,2421
17,TrialProc,B1,PB,12,Unrelated,BOUND,COIN,1,1539
17,TrialProc,A1,F,5,Related,CLOTHES,DRESS,1,1407
17,TrialProc,A2,F,49,Related,PLATE,DISH,1,1751
17,TrialProc,B2,H,11,Control,RUBBISH,WRIST,1,3085
17,TrialProc,A1,F,10,Related,FINGER,HAND,1,1063
17,TrialProc,B2,F,109,Related,PRICE,COST,1,1232
17,TrialProc,A1,H,12,Unrelated,FLOUR,GARDEN,1,1224
17,TrialProc,B1,F,87,Unrelated,SIGN,HEAD,1,2514
17,TrialProc,B1,F,90,Unrelated,UP,BLACK,1,1330
17,TrialProc,B1,LR,15,Control,AMONG,SHORT,1,2648
17,TrialProc,A2,F,58,Related,WASH,CLEAN,1,1536
17,TrialProc,A2,F,45,Related,LET,ALLOW,0,1807
17,TrialProc,B2,H,10,Unrelated,WAR,PIECE,1,3933
17,TrialProc,A2,F,50,Related,TUNA,FISH,1,1464
17,TrialProc,B2,F,108,Unrelated,CHICKEN,FUTURE,1,1737
17,TrialProc,B2,H,9,Unrelated,LEGEND,TAIL,0,1628
17,TrialProc,B1,F,69,Related,CUP,SAUCER,1,1616
17,TrialProc,A1,F,24,Related,RICH,POOR,1,1774
17,TrialProc,A2,H,18,Control,PLACE,FIGHT,1,3437
17,TrialProc,A2,F,42,Related,ACTOR,FILM,1,1154
17,TrialProc,A1,F,12,Related,HAMMER,TOOL,1,1528
17,TrialProc,B1,H,7,Control,MALL,POST,1,1192
17,TrialProc,B2,F,102,Related,MIDDLE,CENTRE,1,2091
17,TrialProc,A2,F,60,Related,SPRING,SUMMER,1,1201
17,TrialProc,B1,H,2,Unrelated,SELL,PRISON,1,1663
17,TrialProc,A1,F,26,Related,SCHOOL,TEACHER,1,1091
17,TrialProc,B1,F,83,Related,QUESTION,ANSWER,1,1001
17,TrialProc,B1,LR,2,Control,MATE,EARLY,1,1661
17,TrialProc,A2,F,46,Related,GUITAR,INSTRUMENT,1,2189
17,TrialProc,A2,F,31,Related,BLIND,DEAF,1,2430
17,TrialProc,B2,PB,14,Control,TOP,LEAK,1,1171
17,TrialProc,B1,F,64,Related,CHANCE,LUCK,1,1780
17,TrialProc,B1,F,82,Unrelated,PHONE,SHEEP,1,1424
17,TrialProc,A1,PB,2,Unrelated,PUMP,BANG,0,2917
17,TrialProc,A2,F,55,Related,UGLY,BEAUTIFUL,1,1701
17,TrialProc,A2,F,59,Related,BROAD,"NARROW",1,2114
17,TrialProc,B1,H,17,Control,MIRROR,MAJOR,1,1365
17,TrialProc,A1,F,30,Related,WET,DRY,1,864
17,TrialProc,A2,F,57,Related,VILLAGE,TOWN,1,1469
17,TrialProc,A2,H,1,Control,GLASS,BRAVE,1,1741
17,TrialProc,B2,F,103,Unrelated,WHILE,FATHER,1,1646
17,TrialProc,B1,F,85,Unrelated,RUG,HOPE,1,1706
17,TrialProc,A1,LR,11,Control,SACK,SHELF,0,2906
17,TrialProc,A1,F,13,Related,HAPPY,SAD,1,854
17,TrialProc,B1,F,76,Related,INJURE,HURT,1,1186
17,TrialProc,B1,PB,5,Control,DIG,PORK,1,1210
17,TrialProc,B1,F,75,Related,HOUSE,HOME,1,1219
17,TrialProc,B2,F,117,Unrelated,FALL,TOMORROW,1,1368
17,TrialProc,A1,LR,9,Unrelated,LOT,SPOIL,0,1556
17,TrialProc,A1,F,14,Related,HELP,AID,1,1146
17,TrialProc,B2,F,116,Related,TALK,SPEAK,1,1189
17,TrialProc,A1,H,3,Control,MELT,GREET,1,1311
17,TrialProc,B2,F,102,Unrelated,WISH,CENTRE,1,1728
17,TrialProc,B2,F,91,Unrelated,QUIT,HEAT,1,1666
17,TrialProc,A2,LR,13,Unrelated,BEAM,LAY,0,2411
17,TrialProc,A2,F,59,Related,WIDE,"NARROW",1,1187
17,TrialProc,B2,F,100,Unrelated,WHITE,FORK,1,1390
17,TrialProc,B2,LR,10,Unrelated,APPLAUD,CRAP,0,2176
17,TrialProc,B2,F,97,Related,FOOTBALL,SPORT,1,2274
17,TrialProc,B1,F,62,Related,ATTACK,DEFEND,1,1789
17,TrialProc,A2,H,18,Unrelated,PLACE,SIGHT,1,1194
17,TrialProc,B2,F,107,Unrelated,WILD,PARCEL,1,1487
17,TrialProc,A2,F,40,Related,ENTRANCE,EXIT,1,1312
17,TrialProc,A1,PB,8,Control,SAY,COAST,1,2202
17,TrialProc,A1,F,28,Related,SWEET,SOUR,1,1982
17,TrialProc,B1,F,81,Related,OWE,DEBT,1,3914
17,TrialProc,A2,H,16,Control,STRENGTH,WEED,1,1553
17,TrialProc,A1,F,12,Related,HAMMER,"NAIL",0,2262
17,TrialProc,A1,F,1,Related,ADD,MULTIPLY,1,2511
17,TrialProc,A2,LR,1,Control,FALSE,CONNECT,1,2020
17,TrialProc,B1,F,78,Related,LIFE,DEATH,1,1055
17,TrialProc,A1,F,29,Related,WANT,DESIRE,1,1251
17,TrialProc,A2,PB,20,Control,DRINK,DEER,1,2070
17,TrialProc,A1,F,22,Related,PLANE,PILOT,0,3199
17,TrialProc,B2,F,103,Related,MOTHER,FATHER,1,1645
17,TrialProc,A1,PB,2,Control,DUMP,BANG,0,3075
17,TrialProc,A2,F,57,Related,CITY,TOWN,1,872
17,TrialProc,B2,F,120,Related,WORLD,GLOBE,1,2766
17,TrialProc,B2,PB,10,Unrelated,FRYING,BAN,1,3034
17,TrialProc,A2,F,32,Related,TREE,LEAF,1,5029
17,TrialProc,B1,F,90,Related,UP,DOWN,1,855
17,TrialProc,A2,PB,19,Unrelated,GOOD,PAD,1,1159
17,TrialProc,B2,F,96,Unrelated,MAGIC,LAST,1,1343
17,TrialProc,B1,F,71,Unrelated,FOOL,INTO,1,1060
17,TrialProc,B1,LR,8,Control,DIVER,KIDNEY,1,1676
17,TrialProc,A1,F,10,Related,FINGER,THUMB,1,2230
17,TrialProc,A2,F,33,Related,CARROT,VEGETABLE,1,1039
17,TrialProc,A2,PB,16,Unrelated,GAMBLE,PET,1,1470
17,TrialProc,B1,F,85,Related,RUG,CARPET,1,2600
17,TrialProc,B2,F,98,Related,GUN,WEAPON,1,1479
17,TrialProc,B2,LR,3,Control,ORDER,SAW,1,2559
17,TrialProc,A1,F,5,Related,CLOTHES,SHIRTS,1,1855
17,TrialProc,B1,F,84,Unrelated,READ,FIND,0,2030
17,TrialProc,B1,PB,12,Control,SOUND,COIN,1,1882
17,TrialProc,B1,F,73,Unrelated,HOLIDAY,OTHER,1,1351
17,TrialProc,B2,F,113,Related,SMOOTH,ROUGH,1,1467
17,TrialProc,B2,H,11,Unrelated,RUBBISH,WAIST,0,1318
17,TrialProc,A2,F,35,Related,NORTH,WEST,1,1910
17,TrialProc,B2,F,109,Unrelated,DAWN,COST,1,2321
17,TrialProc,A2,PB,15,Control,COW,DULL,1,1594
17,TrialProc,A1,F,17,Related,LOUD,QUIET,1,1145
17,TrialProc,A2,F,31,Related,MUTE,DEAF,1,1699
17,TrialProc,B1,LR,14,Unrelated,ERECT,VOTE,1,4687
17,TrialProc,A2,F,52,Related,HEALTHY,ILL,1,4357
17,TrialProc,A2,F,44,Related,ADULT,CHILD,1,784
17,TrialProc,A1,PB,6,Control,FEAR,PAW,1,1752
17,TrialProc,B2,F,115,Unrelated,UNDER,LEARN,1,1273
17,TrialProc,A2,F,58,Related,SOAP,CLEAN,1,1048
17,TrialProc,A1,LR,11,Unrelated,LACK,SHELF,1,2032
17,TrialProc,A1,F,3,Related,BRIDE,WEDDING,1,1569
17,TrialProc,B2,F,99,Related,HUSBAND,WIFE,1,924
17,TrialProc,A1,LR,7,Control,BED,YELLOW,1,1481
17,TrialProc,B1,F,87,Related,SIGN,SYMBOL,1,1225
17,TrialProc,A2,F,41,Related,MONKEY,APE,1,947
17,TrialProc,B1,PB,3,Unrelated,BIN,NEEDLE,1,2405
17,TrialProc,A2,F,48,Related,SHEET,BLANKET,1,3193
17,TrialProc,B2,F,111,Unrelated,ALSO,DREAM,1,1283
17,TrialProc,B2,PB,9,Unrelated,CAR,BARK,1,1720
17,TrialProc,B2,F,105,Related,"NAVY",ARMY,1,1190
17,TrialProc,A1,F,25,Related,RUN,WALK,1,882
17,TrialProc,B2,PB,18,Unrelated,BACK,BAT,1,2024
17,TrialProc,B2,F,114,Related,STOP,PAUSE,1,953
17,TrialProc,A2,F,54,Related,SOFA,CHAIR,1,1236
17,TrialProc,B1,PB,4,Control,HILL,TABLET,1,1031
17,TrialProc,A1,F,20,Related,OVEN,STOVE,1,862
17,TrialProc,B2,F,94,Unrelated,DOLL,TEST,1,1351
17,TrialProc,A1,PB,11,Unrelated,POND,JAMES,1,1347
17,TrialProc,A1,F,6,Related,COMB,HAIR,1,1698
17,TrialProc,A1,F,18,Related,"NATION",STATE,1,1320
17,TrialProc,A1,H,12,Control,FLOOR,GARDEN,0,993
17,TrialProc,A2,F,46,Related,PIANO,INSTRUMENT,1,1450
17,TrialProc,A1,F,7,Related,DRUG,ADDICT,1,2218
17,TrialProc,A1,PB,7,Control,REACH,SAND,1,1147
17,TrialProc,B1,F,79,Unrelated,LION,MILK,1,1078
17,TrialProc,B2,F,104,Unrelated,TRY,RAT,1,1225
17,TrialProc,A1,LR,17,Unrelated,LANE,WATER,1,1281
17,TrialProc,B2,F,95,Unrelated,WISE,DIRT,1,1713
17,TrialProc,A2,F,47,Related,PICK,CHOOSE,1,2231
17,TrialProc,A2,PB,13,Unrelated,PART,PIT,1,1328
17,TrialProc,B1,F,65,Unrelated,CLOCK,SLIP,1,1557
17,TrialProc,A1,F,9,Related,FAST,SLOW,1,1129
17,TrialProc,A1,LR,19,Control,DUST,IRON,1,1758
17,TrialProc,A2,F,50,Related,SALMON,FISH,1,1064
17,TrialProc,B2,F,119,Unrelated,TYPE,BLOW,1,1778
17,TrialProc,A2,H,5,Unrelated,MOON,SON,1,1259
17,TrialProc,B1,F,63,Related,BLUE,COLOUR,1,1723
17,TrialProc,B1,F,64,Unrelated,CHANCE,SOUTH,1,1324
17,TrialProc,A1,H,4,Unrelated,SEA,LOOK,1,1065
17,TrialProc,A1,F,19,Related,OLD,YOUNG,1,959
