ppt_id,rt,logRT,idx,idx_c
ry8jbk8ge0jo8bp,1080,6.984716320118266,5,-6
ry8jbk8ge0jo8bp,885,6.785587645007929,6,-5
ry8jbk8ge0jo8bp,1545,7.3427791893318455,7,-4
ry8jbk8ge0jo8bp,959,6.8658910748834385,8,-3
ry8jbk8ge0jo8bp,1415,7.254884810077338,9,-2
ry8jbk8ge0jo8bp,1547,7.344072850573066,10,-1
ry8jbk8ge0jo8bp,2073,7.636752112435779,11,0
ry8jbk8ge0jo8bp,536,6.284134161070802,12,1
ry8jbk8ge0jo8bp,2148,7.672292455628756,13,2
ry8jbk8ge0jo8bp,1402,7.2456550675945355,14,3
ry8jbk8ge0jo8bp,872,6.77078942390898,15,4
ry8jbk8ge0jo8bp,1557,7.350516171833998,16,5
ry8jbk8ge0jo8bp,1158,7.05444965813294,17,6
ry8jbk8ge0jo8bp,2191,7.692113339595466,18,7
ry8jbk8ge0jo8bp,830,6.721425700790643,19,8
ry8jbk8ge0jo8bp,598,6.393590753950631,20,9
ry8jbk8ge0jo8bp,1931,7.565793282428515,21,10
5e5195cok3xxu10,1669,7.419979923661835,1,-10
5e5195cok3xxu10,1354,7.21081845347222,2,-9
5e5195cok3xxu10,1931,7.565793282428515,3,-8
5e5195cok3xxu10,1418,7.257002707092073,4,-7
5e5195cok3xxu10,2141,7.669028288589683,5,-6
5e5195cok3xxu10,1377,7.227662498728654,6,-5
5e5195cok3xxu10,1175,7.069023426578259,7,-4
5e5195cok3xxu10,1277,7.152268856032539,8,-3
5e5195cok3xxu10,1151,7.048386408721883,9,-2
5e5195cok3xxu10,1276,7.151485463904735,10,-1
5e5195cok3xxu10,1614,7.3864708488298945,11,0
5e5195cok3xxu10,1233,7.117205503164344,12,1
5e5195cok3xxu10,1618,7.388946097618437,13,2
5e5195cok3xxu10,2013,7.607381425639791,14,3
5e5195cok3xxu10,1025,6.932447891572509,15,4
5e5195cok3xxu10,1348,7.206377291472252,16,5
5e5195cok3xxu10,1209,7.097548850614793,17,6
5e5195cok3xxu10,1219,7.105786129481271,18,7
5e5195cok3xxu10,1414,7.254177846456518,19,8
5e5195cok3xxu10,1313,7.180069874302796,20,9
5e5195cok3xxu10,1160,7.05617528410041,21,10
rzfv48wqpj0b6tu,934,6.839476438228843,1,-10
rzfv48wqpj0b6tu,482,6.1779441140506,2,-9
rzfv48wqpj0b6tu,1131,7.030857476116121,3,-8
rzfv48wqpj0b6tu,616,6.423246963533519,4,-7
rzfv48wqpj0b6tu,1280,7.154615356913663,5,-6
rzfv48wqpj0b6tu,528,6.269096283706261,6,-5
rzfv48wqpj0b6tu,1719,7.449498005382849,7,-4
rzfv48wqpj0b6tu,652,6.480044561926653,8,-3
rzfv48wqpj0b6tu,551,6.311734809152915,9,-2
rzfv48wqpj0b6tu,1877,7.537430036586509,10,-1
rzfv48wqpj0b6tu,585,6.371611847231857,11,0
rzfv48wqpj0b6tu,503,6.220590170099739,12,1
rzfv48wqpj0b6tu,443,6.093569770045136,13,2
rzfv48wqpj0b6tu,1738,7.460490305825338,14,3
rzfv48wqpj0b6tu,421,6.042632833682381,15,4
rzfv48wqpj0b6tu,554,6.317164686747284,16,5
rzfv48wqpj0b6tu,1495,7.3098814858247865,17,6
rzfv48wqpj0b6tu,3404,8.132706489693264,18,7
rzfv48wqpj0b6tu,660,6.492239835020471,19,8
rzfv48wqpj0b6tu,885,6.785587645007929,20,9
rzfv48wqpj0b6tu,684,6.52795791762255,21,10
4g8l7d1smqpwo2h,1077,6.981934677156389,1,-10
4g8l7d1smqpwo2h,1016,6.923628628138427,2,-9
4g8l7d1smqpwo2h,1387,7.234898420314831,3,-8
4g8l7d1smqpwo2h,1005,6.912742820493176,4,-7
4g8l7d1smqpwo2h,1523,7.328437352895162,5,-6
4g8l7d1smqpwo2h,790,6.672032945461067,6,-5
4g8l7d1smqpwo2h,1299,7.1693500166706,7,-4
4g8l7d1smqpwo2h,1539,7.338888133838879,8,-3
4g8l7d1smqpwo2h,990,6.897704943128636,9,-2
4g8l7d1smqpwo2h,873,6.771935555839602,10,-1
4g8l7d1smqpwo2h,1654,7.4109518755836366,11,0
4g8l7d1smqpwo2h,2016,7.60887062919126,12,1
4g8l7d1smqpwo2h,1168,7.0630481633881725,13,2
4g8l7d1smqpwo2h,1124,7.024649030453636,14,3
4g8l7d1smqpwo2h,884,6.784457062637643,15,4
4g8l7d1smqpwo2h,1834,7.51425465281641,16,5
4g8l7d1smqpwo2h,722,6.582025138892826,17,6
4g8l7d1smqpwo2h,1014,6.921658184151129,18,7
4g8l7d1smqpwo2h,1013,6.920671504248683,19,8
4g8l7d1smqpwo2h,1029,6.9363427358340495,20,9
4g8l7d1smqpwo2h,940,6.84587987526405,21,10
s6marm77xpxzvmo,709,6.5638555265321274,1,-10
s6marm77xpxzvmo,728,6.590301048196686,2,-9
s6marm77xpxzvmo,3191,8.068089626278244,3,-8
s6marm77xpxzvmo,4342,8.376090350438238,4,-7
s6marm77xpxzvmo,3523,8.167068178341237,5,-6
s6marm77xpxzvmo,1953,7.577121930876679,6,-5
s6marm77xpxzvmo,1959,7.580189417944541,7,-4
s6marm77xpxzvmo,705,6.558197802812269,8,-3
s6marm77xpxzvmo,2292,7.73718007783463,9,-2
s6marm77xpxzvmo,1374,7.2254814727822945,10,-1
s6marm77xpxzvmo,2406,7.785720896534624,11,0
s6marm77xpxzvmo,2152,7.674152921281675,12,1
s6marm77xpxzvmo,1320,7.1853870155804165,13,2
s6marm77xpxzvmo,1307,7.175489713624222,14,3
s6marm77xpxzvmo,579,6.361302477572996,15,4
s6marm77xpxzvmo,692,6.539585955617669,16,5
s6marm77xpxzvmo,812,6.699500340161678,17,6
s6marm77xpxzvmo,1747,7.465655310134056,18,7
s6marm77xpxzvmo,9890,9.199279424616758,19,8
s6marm77xpxzvmo,3393,8.129469764784231,20,9
s6marm77xpxzvmo,3705,8.217438537730187,21,10
mfhg6qqmlq7h715,1296,7.16703787691222,1,-10
mfhg6qqmlq7h715,1478,7.298445101508147,2,-9
mfhg6qqmlq7h715,760,6.633318433280377,3,-8
mfhg6qqmlq7h715,676,6.516193076042964,4,-7
mfhg6qqmlq7h715,1235,7.118826249062078,5,-6
mfhg6qqmlq7h715,733,6.597145701886651,6,-5
mfhg6qqmlq7h715,613,6.418364935936212,7,-4
mfhg6qqmlq7h715,879,6.778784897685177,8,-3
mfhg6qqmlq7h715,1750,7.4673710669175595,9,-2
mfhg6qqmlq7h715,936,6.841615476477592,10,-1
mfhg6qqmlq7h715,1067,6.9726062513017535,11,0
mfhg6qqmlq7h715,690,6.536691597591305,12,1
mfhg6qqmlq7h715,691,6.53813982376767,13,2
mfhg6qqmlq7h715,645,6.4692503167957724,14,3
mfhg6qqmlq7h715,606,6.406879986069314,15,4
mfhg6qqmlq7h715,665,6.499787040655854,16,5
mfhg6qqmlq7h715,808,6.694562058521095,17,6
mfhg6qqmlq7h715,852,6.747586526829315,18,7
mfhg6qqmlq7h715,847,6.741700694652055,19,8
mfhg6qqmlq7h715,856,6.752270376141742,20,9
mfhg6qqmlq7h715,1527,7.3310603052186325,21,10
wb5xmyw6emeks1n,1367,7.220373836723949,1,-10
wb5xmyw6emeks1n,1188,7.080026499922591,2,-9
wb5xmyw6emeks1n,1086,6.990256500493881,3,-8
wb5xmyw6emeks1n,1752,7.468513271496337,4,-7
wb5xmyw6emeks1n,1229,7.113956109566034,5,-6
wb5xmyw6emeks1n,1385,7.233455418621439,6,-5
wb5xmyw6emeks1n,2224,7.707062655370473,7,-4
wb5xmyw6emeks1n,1626,7.3938782901077555,8,-3
wb5xmyw6emeks1n,1321,7.186144304522325,9,-2
wb5xmyw6emeks1n,2296,7.738923757439457,10,-1
wb5xmyw6emeks1n,2833,7.949091499830517,11,0
wb5xmyw6emeks1n,782,6.661854740545311,12,1
wb5xmyw6emeks1n,1853,7.52456122628536,13,2
wb5xmyw6emeks1n,1358,7.213768308118642,14,3
wb5xmyw6emeks1n,987,6.894670039433482,15,4
wb5xmyw6emeks1n,1872,7.534762657037537,16,5
wb5xmyw6emeks1n,2355,7.764296006450518,17,6
wb5xmyw6emeks1n,1150,7.047517221357296,18,7
wb5xmyw6emeks1n,1011,6.918695219020472,19,8
wb5xmyw6emeks1n,844,6.7381524945959574,20,9
wb5xmyw6emeks1n,992,6.899723107284872,21,10
srxfpo8eetwhv76,3160,8.058327306580958,1,-10
srxfpo8eetwhv76,993,6.900730664045173,2,-9
srxfpo8eetwhv76,2087,7.643482907077201,3,-8
srxfpo8eetwhv76,1148,7.045776576879511,4,-7
srxfpo8eetwhv76,3350,8.116715624819111,5,-6
srxfpo8eetwhv76,1378,7.228388451573604,6,-5
srxfpo8eetwhv76,2630,7.874739125171811,7,-4
srxfpo8eetwhv76,975,6.882437470997847,8,-3
srxfpo8eetwhv76,2761,7.923348211930154,9,-2
srxfpo8eetwhv76,1202,7.091742115095153,10,-1
srxfpo8eetwhv76,924,6.828712071641684,11,0
srxfpo8eetwhv76,907,6.810142450115136,12,1
srxfpo8eetwhv76,1709,7.443663683115591,13,2
srxfpo8eetwhv76,595,6.38856140554563,14,3
srxfpo8eetwhv76,862,6.759255270663693,15,4
srxfpo8eetwhv76,1112,7.013915474810528,16,5
srxfpo8eetwhv76,2440,7.799753318287247,17,6
srxfpo8eetwhv76,846,6.740519359606223,18,7
srxfpo8eetwhv76,1154,7.050989447068045,19,8
srxfpo8eetwhv76,2283,7.733245646529795,20,9
srxfpo8eetwhv76,742,6.60934924316738,21,10
tbyn3fxg88d57cr,806,6.692083742506628,1,-10
tbyn3fxg88d57cr,6924,8.8427489162961,2,-9
tbyn3fxg88d57cr,897,6.799055862058796,3,-8
tbyn3fxg88d57cr,1017,6.92461239604856,4,-7
tbyn3fxg88d57cr,2863,7.959625305098115,5,-6
tbyn3fxg88d57cr,679,6.520621127558696,6,-5
tbyn3fxg88d57cr,1108,7.010311867307229,7,-4
tbyn3fxg88d57cr,908,6.811244378601294,8,-3
tbyn3fxg88d57cr,1124,7.024649030453636,9,-2
tbyn3fxg88d57cr,915,6.818924065275521,10,-1
tbyn3fxg88d57cr,753,6.6240652277998935,11,0
tbyn3fxg88d57cr,675,6.51471269087253,12,1
tbyn3fxg88d57cr,3401,8.131824785007195,13,2
tbyn3fxg88d57cr,735,6.5998704992128365,14,3
tbyn3fxg88d57cr,469,6.150602768446279,15,4
tbyn3fxg88d57cr,905,6.807934943699926,16,5
tbyn3fxg88d57cr,2206,7.698936199813447,17,6
tbyn3fxg88d57cr,2724,7.909856667269403,18,7
tbyn3fxg88d57cr,2010,7.605890001053122,19,8
tbyn3fxg88d57cr,5491,8.610865667278873,20,9
tbyn3fxg88d57cr,1003,6.910750787961936,21,10
6e5tjwgba98gjln,824,6.714170529909472,1,-10
6e5tjwgba98gjln,1241,7.123672785204607,2,-9
6e5tjwgba98gjln,904,6.806829360392176,3,-8
6e5tjwgba98gjln,827,6.717804695023691,4,-7
6e5tjwgba98gjln,1608,7.382746449738912,5,-6
6e5tjwgba98gjln,625,6.437751649736401,6,-5
6e5tjwgba98gjln,2982,8.000349495324684,7,-4
6e5tjwgba98gjln,2009,7.605392364814935,8,-3
6e5tjwgba98gjln,1335,7.19668657083435,9,-2
6e5tjwgba98gjln,1030,6.937314081223682,10,-1
6e5tjwgba98gjln,540,6.29156913955832,11,0
6e5tjwgba98gjln,1149,7.046647277848756,12,1
6e5tjwgba98gjln,824,6.714170529909472,13,2
6e5tjwgba98gjln,3290,8.098642843759418,14,3
6e5tjwgba98gjln,555,6.318968113746434,15,4
6e5tjwgba98gjln,1169,7.063903961472068,16,5
6e5tjwgba98gjln,3017,8.012018239159062,17,6
6e5tjwgba98gjln,574,6.352629396319567,18,7
6e5tjwgba98gjln,780,6.659293919683638,19,8
6e5tjwgba98gjln,3102,8.039802343736485,20,9
6e5tjwgba98gjln,2407,7.786136437783072,21,10
ety6tlzb2xpxdtg,642,6.464588303689961,1,-10
ety6tlzb2xpxdtg,542,6.295266001439646,2,-9
ety6tlzb2xpxdtg,495,6.20455776256869,3,-8
ety6tlzb2xpxdtg,1098,7.001245622069476,4,-7
ety6tlzb2xpxdtg,692,6.539585955617669,5,-6
ety6tlzb2xpxdtg,420,6.040254711277414,6,-5
ety6tlzb2xpxdtg,918,6.822197390620491,7,-4
ety6tlzb2xpxdtg,634,6.452048954437226,8,-3
ety6tlzb2xpxdtg,1284,7.157735484249907,9,-2
ety6tlzb2xpxdtg,822,6.71174039505618,10,-1
ety6tlzb2xpxdtg,1105,7.007600613951853,11,0
ety6tlzb2xpxdtg,347,5.849324779946859,12,1
ety6tlzb2xpxdtg,364,5.8971538676367405,13,2
ety6tlzb2xpxdtg,378,5.934894195619588,14,3
ety6tlzb2xpxdtg,587,6.375024819828097,15,4
ety6tlzb2xpxdtg,704,6.556778356158042,16,5
ety6tlzb2xpxdtg,620,6.429719478039138,17,6
ety6tlzb2xpxdtg,385,5.953243334287785,18,7
ety6tlzb2xpxdtg,615,6.421622267806518,19,8
ety6tlzb2xpxdtg,671,6.508769136971682,20,9
ety6tlzb2xpxdtg,874,6.773080375655535,21,10
9gccj5clbz4j6o8,2114,7.656337166430183,1,-10
9gccj5clbz4j6o8,881,6.78105762593618,2,-9
9gccj5clbz4j6o8,685,6.529418838262226,3,-8
9gccj5clbz4j6o8,2057,7.6290038896529575,4,-7
9gccj5clbz4j6o8,602,6.400257445308821,5,-6
9gccj5clbz4j6o8,497,6.208590026096629,6,-5
9gccj5clbz4j6o8,1390,7.237059026124737,7,-4
9gccj5clbz4j6o8,808,6.694562058521095,8,-3
9gccj5clbz4j6o8,2049,7.6251071482389,9,-2
9gccj5clbz4j6o8,627,6.440946540632921,10,-1
9gccj5clbz4j6o8,621,6.431331081933479,11,0
9gccj5clbz4j6o8,507,6.2285110035911835,12,1
9gccj5clbz4j6o8,574,6.352629396319567,13,2
9gccj5clbz4j6o8,670,6.507277712385012,14,3
9gccj5clbz4j6o8,550,6.309918278226516,15,4
9gccj5clbz4j6o8,559,6.326149473155099,16,5
9gccj5clbz4j6o8,1274,7.149916836132109,17,6
9gccj5clbz4j6o8,631,6.447305862541213,18,7
9gccj5clbz4j6o8,502,6.218600119691729,19,8
9gccj5clbz4j6o8,521,6.255750041753367,20,9
9gccj5clbz4j6o8,1863,7.529943370601589,21,10
xlbhv6dho4xxqtj,701,6.55250788703459,1,-10
xlbhv6dho4xxqtj,2339,7.757478766584179,2,-9
xlbhv6dho4xxqtj,4006,8.295548516225763,3,-8
xlbhv6dho4xxqtj,495,6.20455776256869,4,-7
xlbhv6dho4xxqtj,446,6.100318952020064,5,-6
xlbhv6dho4xxqtj,453,6.115892125483034,6,-5
xlbhv6dho4xxqtj,705,6.558197802812269,7,-4
xlbhv6dho4xxqtj,622,6.432940092739179,8,-3
xlbhv6dho4xxqtj,653,6.481577129276431,9,-2
xlbhv6dho4xxqtj,1281,7.155396301896734,10,-1
xlbhv6dho4xxqtj,2333,7.75491027202143,11,0
xlbhv6dho4xxqtj,667,6.502790045915623,12,1
xlbhv6dho4xxqtj,524,6.261491684321042,13,2
xlbhv6dho4xxqtj,995,6.902742737158593,14,3
xlbhv6dho4xxqtj,509,6.2324480165505225,15,4
xlbhv6dho4xxqtj,5561,8.623533227187563,16,5
xlbhv6dho4xxqtj,2011,7.606387389772652,17,6
xlbhv6dho4xxqtj,490,6.194405391104672,18,7
xlbhv6dho4xxqtj,879,6.778784897685177,19,8
xlbhv6dho4xxqtj,454,6.118097198041348,20,9
xlbhv6dho4xxqtj,965,6.872128101338986,21,10
m4zzvt5c5cwtyj3,2345,7.76004068088038,1,-10
m4zzvt5c5cwtyj3,1670,7.4205789054108005,2,-9
m4zzvt5c5cwtyj3,4322,8.371473537066832,3,-8
m4zzvt5c5cwtyj3,1227,7.112327444710911,4,-7
m4zzvt5c5cwtyj3,1104,7.00669522683704,5,-6
m4zzvt5c5cwtyj3,3605,8.190077049719049,6,-5
m4zzvt5c5cwtyj3,1865,7.5310163320779155,7,-4
m4zzvt5c5cwtyj3,1063,6.968850378341948,8,-3
m4zzvt5c5cwtyj3,1480,7.299797366758161,9,-2
m4zzvt5c5cwtyj3,1085,6.98933526597456,10,-1
m4zzvt5c5cwtyj3,753,6.6240652277998935,11,0
m4zzvt5c5cwtyj3,1410,7.251344983372214,12,1
m4zzvt5c5cwtyj3,817,6.705639094860003,13,2
m4zzvt5c5cwtyj3,1052,6.9584483932976555,14,3
m4zzvt5c5cwtyj3,1079,6.983789965258135,15,4
m4zzvt5c5cwtyj3,1022,6.92951677076365,16,5
m4zzvt5c5cwtyj3,833,6.725033642166843,17,6
m4zzvt5c5cwtyj3,716,6.573680166960646,18,7
m4zzvt5c5cwtyj3,835,6.727431724850855,19,8
m4zzvt5c5cwtyj3,2482,7.8168199657645525,20,9
m4zzvt5c5cwtyj3,606,6.406879986069314,21,10
z8xwo8ewxvytq7s,1160,7.05617528410041,1,-10
z8xwo8ewxvytq7s,915,6.818924065275521,2,-9
z8xwo8ewxvytq7s,1089,6.9930151229329605,3,-8
z8xwo8ewxvytq7s,1449,7.278628942320682,4,-7
z8xwo8ewxvytq7s,847,6.741700694652055,5,-6
z8xwo8ewxvytq7s,1213,7.10085190894405,6,-5
z8xwo8ewxvytq7s,1200,7.090076835776092,7,-4
z8xwo8ewxvytq7s,814,6.70196036600254,8,-3
z8xwo8ewxvytq7s,647,6.472346294500901,9,-2
z8xwo8ewxvytq7s,2168,7.681560362559537,10,-1
z8xwo8ewxvytq7s,1121,7.02197642307216,11,0
z8xwo8ewxvytq7s,632,6.448889394146858,12,1
z8xwo8ewxvytq7s,1140,7.038783541388542,13,2
z8xwo8ewxvytq7s,865,6.762729506931879,14,3
z8xwo8ewxvytq7s,801,6.68586094706836,15,4
z8xwo8ewxvytq7s,1017,6.92461239604856,16,5
z8xwo8ewxvytq7s,438,6.082218910376446,17,6
z8xwo8ewxvytq7s,700,6.551080335043404,18,7
z8xwo8ewxvytq7s,1063,6.968850378341948,19,8
z8xwo8ewxvytq7s,679,6.520621127558696,20,9
z8xwo8ewxvytq7s,2741,7.916078096302786,21,10
82ulbhu4r3kcerg,1189,7.080867896690782,1,-10
82ulbhu4r3kcerg,915,6.818924065275521,2,-9
82ulbhu4r3kcerg,783,6.663132695990803,3,-8
82ulbhu4r3kcerg,675,6.51471269087253,4,-7
82ulbhu4r3kcerg,721,6.580639137284949,5,-6
82ulbhu4r3kcerg,543,6.297109319933935,6,-5
82ulbhu4r3kcerg,587,6.375024819828097,7,-4
82ulbhu4r3kcerg,819,6.70808408385307,8,-3
82ulbhu4r3kcerg,755,6.626717749249025,9,-2
82ulbhu4r3kcerg,829,6.720220155135295,10,-1
82ulbhu4r3kcerg,1429,7.264730177929867,11,0
82ulbhu4r3kcerg,461,6.133398042996649,12,1
82ulbhu4r3kcerg,665,6.499787040655854,13,2
82ulbhu4r3kcerg,419,6.037870919922137,14,3
82ulbhu4r3kcerg,427,6.056784013228625,15,4
82ulbhu4r3kcerg,528,6.269096283706261,16,5
82ulbhu4r3kcerg,493,6.20050917404269,17,6
82ulbhu4r3kcerg,511,6.236369590203704,18,7
82ulbhu4r3kcerg,421,6.042632833682381,19,8
82ulbhu4r3kcerg,1677,7.424761761823209,20,9
82ulbhu4r3kcerg,707,6.561030665896573,21,10
3yj7jwzp86hpq89,1357,7.213031659834869,1,-10
3yj7jwzp86hpq89,1249,7.130098510125578,2,-9
3yj7jwzp86hpq89,16087,9.685766771390307,3,-8
3yj7jwzp86hpq89,11904,9.384629757072872,4,-7
3yj7jwzp86hpq89,744,6.612041034833092,5,-6
3yj7jwzp86hpq89,2201,7.696667081526462,6,-5
3yj7jwzp86hpq89,5325,8.580167990577626,7,-4
3yj7jwzp86hpq89,1492,7.307872780763706,8,-3
3yj7jwzp86hpq89,948,6.854354502255021,9,-2
3yj7jwzp86hpq89,4967,8.51057131510735,10,-1
3yj7jwzp86hpq89,13248,9.49160187662504,11,0
3yj7jwzp86hpq89,1612,7.385230923066573,12,1
3yj7jwzp86hpq89,983,6.890609120147166,13,2
3yj7jwzp86hpq89,3401,8.131824785007195,14,3
3yj7jwzp86hpq89,1431,7.266128779556451,15,4
3yj7jwzp86hpq89,2043,7.622174594817622,16,5
3yj7jwzp86hpq89,1376,7.226936018493289,17,6
3yj7jwzp86hpq89,782,6.661854740545311,18,7
3yj7jwzp86hpq89,2206,7.698936199813447,19,8
3yj7jwzp86hpq89,1202,7.091742115095153,20,9
3yj7jwzp86hpq89,1480,7.299797366758161,21,10
ban2plr70y6dslu,895,6.796823718274855,1,-10
ban2plr70y6dslu,1016,6.923628628138427,2,-9
ban2plr70y6dslu,496,6.206575926724928,3,-8
ban2plr70y6dslu,710,6.565264970035361,4,-7
ban2plr70y6dslu,1603,7.3796321526095525,5,-6
ban2plr70y6dslu,1496,7.310550158534422,6,-5
ban2plr70y6dslu,742,6.60934924316738,7,-4
ban2plr70y6dslu,1449,7.278628942320682,8,-3
ban2plr70y6dslu,776,6.654152520183219,9,-2
ban2plr70y6dslu,386,5.955837369464831,10,-1
ban2plr70y6dslu,593,6.385194398997726,11,0
ban2plr70y6dslu,557,6.322565239927284,12,1
ban2plr70y6dslu,517,6.248042874508429,13,2
ban2plr70y6dslu,420,6.040254711277414,14,3
ban2plr70y6dslu,389,5.963579343618446,15,4
ban2plr70y6dslu,688,6.5337888379333435,16,5
ban2plr70y6dslu,485,6.184148890937483,17,6
ban2plr70y6dslu,634,6.452048954437226,18,7
ban2plr70y6dslu,675,6.51471269087253,19,8
ban2plr70y6dslu,1115,7.016609683894219,20,9
ban2plr70y6dslu,1577,7.3632795869630385,21,10
243o454txlvuhcs,1366,7.2196420401307355,1,-10
243o454txlvuhcs,843,6.736966958001855,2,-9
243o454txlvuhcs,850,6.745236349484363,3,-8
243o454txlvuhcs,1292,7.163946684342547,4,-7
243o454txlvuhcs,1010,6.917705609835305,5,-6
243o454txlvuhcs,1001,6.90875477931522,6,-5
243o454txlvuhcs,945,6.851184927493743,7,-4
243o454txlvuhcs,2647,7.881182202227102,8,-3
243o454txlvuhcs,900,6.802394763324311,9,-2
243o454txlvuhcs,715,6.5722825426940075,10,-1
243o454txlvuhcs,1574,7.3613754289773485,11,0
243o454txlvuhcs,589,6.3784261836515865,12,1
243o454txlvuhcs,468,6.148468295917647,13,2
243o454txlvuhcs,521,6.255750041753367,14,3
243o454txlvuhcs,1041,6.947937068614969,15,4
243o454txlvuhcs,564,6.335054251498059,16,5
243o454txlvuhcs,2214,7.7025561132685825,17,6
243o454txlvuhcs,585,6.371611847231857,18,7
243o454txlvuhcs,1204,7.093404625868766,19,8
243o454txlvuhcs,979,6.88653164253051,20,9
243o454txlvuhcs,936,6.841615476477592,21,10
35hm3ubt5ll8nxv,3128,8.048149101665201,1,-10
35hm3ubt5ll8nxv,6963,8.848365694942547,2,-9
35hm3ubt5ll8nxv,4175,8.336869637284956,3,-8
35hm3ubt5ll8nxv,5247,8.565411763686711,4,-7
35hm3ubt5ll8nxv,1417,7.256297239690681,5,-6
35hm3ubt5ll8nxv,1084,6.988413181999592,6,-5
35hm3ubt5ll8nxv,3467,8.151044945685024,7,-4
35hm3ubt5ll8nxv,1915,7.557472901614746,8,-3
35hm3ubt5ll8nxv,2486,7.818430272070656,9,-2
35hm3ubt5ll8nxv,4023,8.299783171949787,10,-1
35hm3ubt5ll8nxv,3348,8.116118431609365,11,0
35hm3ubt5ll8nxv,3718,8.220941168281389,12,1
35hm3ubt5ll8nxv,2359,7.765993079407675,13,2
35hm3ubt5ll8nxv,3153,8.056109659545061,14,3
35hm3ubt5ll8nxv,4600,8.433811582477187,15,4
35hm3ubt5ll8nxv,2993,8.0040315078527,16,5
35hm3ubt5ll8nxv,1814,7.503289630675082,17,6
35hm3ubt5ll8nxv,2039,7.620214770574455,18,7
35hm3ubt5ll8nxv,4015,8.297792626380861,19,8
35hm3ubt5ll8nxv,1478,7.298445101508147,20,9
35hm3ubt5ll8nxv,7149,8.874727765766853,21,10
tujd9nub6wo64c6,857,6.75343791859778,1,-10
tujd9nub6wo64c6,1888,7.543273346705446,2,-9
tujd9nub6wo64c6,915,6.818924065275521,3,-8
tujd9nub6wo64c6,1287,7.160069207596127,4,-7
tujd9nub6wo64c6,2008,7.60489448081162,5,-6
tujd9nub6wo64c6,2813,7.9420068084898565,6,-5
tujd9nub6wo64c6,3251,8.086717920303906,7,-4
tujd9nub6wo64c6,616,6.423246963533519,8,-3
tujd9nub6wo64c6,803,6.688354713946762,9,-2
tujd9nub6wo64c6,1678,7.425357887027151,10,-1
tujd9nub6wo64c6,868,6.7661917146603505,11,0
tujd9nub6wo64c6,466,6.1441856341256456,12,1
tujd9nub6wo64c6,674,6.513230110912307,13,2
tujd9nub6wo64c6,630,6.4457198193855785,14,3
tujd9nub6wo64c6,861,6.7580945044277305,15,4
tujd9nub6wo64c6,355,5.872117789475416,16,5
tujd9nub6wo64c6,298,5.697093486505405,17,6
tujd9nub6wo64c6,288,5.662960480135946,18,7
tujd9nub6wo64c6,343,5.8377304471659395,19,8
tujd9nub6wo64c6,427,6.056784013228625,20,9
tujd9nub6wo64c6,492,6.198478716492308,21,10
4t7hgc0blky2zwr,1702,7.43955930913332,1,-10
4t7hgc0blky2zwr,3908,8.270781013162674,2,-9
4t7hgc0blky2zwr,1525,7.329749689041512,3,-8
4t7hgc0blky2zwr,2259,7.7226775164680035,4,-7
4t7hgc0blky2zwr,1494,7.309212365692763,5,-6
4t7hgc0blky2zwr,2848,7.954372272531867,6,-5
4t7hgc0blky2zwr,1957,7.579167967396076,7,-4
4t7hgc0blky2zwr,2398,7.7823903355874595,8,-3
4t7hgc0blky2zwr,4760,8.468002947225466,9,-2
4t7hgc0blky2zwr,2736,7.914252278742441,10,-1
4t7hgc0blky2zwr,1579,7.364547014255642,11,0
4t7hgc0blky2zwr,2706,7.903226808730733,12,1
4t7hgc0blky2zwr,3666,8.20685642839965,13,2
4t7hgc0blky2zwr,1427,7.2633296174768365,14,3
4t7hgc0blky2zwr,7227,8.885579291282982,15,4
4t7hgc0blky2zwr,2220,7.705262474866325,16,5
4t7hgc0blky2zwr,3118,8.044947049617722,17,6
4t7hgc0blky2zwr,4521,8.416488487294606,18,7
4t7hgc0blky2zwr,3582,8.183676582620658,19,8
4t7hgc0blky2zwr,2886,7.9676267393338165,20,9
4t7hgc0blky2zwr,5682,8.645058562414134,21,10
uj7o8cuyafo62bo,1204,7.093404625868766,1,-10
uj7o8cuyafo62bo,3409,8.134174272137903,2,-9
uj7o8cuyafo62bo,2374,7.772331575169614,3,-8
uj7o8cuyafo62bo,1919,7.5595594960077,4,-7
uj7o8cuyafo62bo,2194,7.693481640835175,5,-6
uj7o8cuyafo62bo,1044,6.950814768442584,6,-5
uj7o8cuyafo62bo,2113,7.655864017616056,7,-4
uj7o8cuyafo62bo,2594,7.860956364876389,8,-3
uj7o8cuyafo62bo,1045,6.951772164398911,9,-2
uj7o8cuyafo62bo,2338,7.757051142032013,10,-1
uj7o8cuyafo62bo,1812,7.502186486602924,11,0
uj7o8cuyafo62bo,1675,7.423568444259167,12,1
uj7o8cuyafo62bo,1408,7.249925536717988,13,2
uj7o8cuyafo62bo,1386,7.234177179749849,14,3
uj7o8cuyafo62bo,1003,6.910750787961936,15,4
uj7o8cuyafo62bo,1699,7.4377951216719325,16,5
uj7o8cuyafo62bo,2422,7.792348924113037,17,6
uj7o8cuyafo62bo,859,6.755768921984255,18,7
uj7o8cuyafo62bo,1079,6.983789965258135,19,8
uj7o8cuyafo62bo,1139,7.037905963447182,20,9
uj7o8cuyafo62bo,7320,8.898365606955357,21,10
as8gkrvzxaafh6g,1102,7.004881989712859,1,-10
